Epoch: 1 | lr: 0.00005 | training loss: 0.32602 | validation loss: 0.39975 | PSNR: 7.304 | Time: 19.8
Epoch: 676 | lr: 0.00241 | training loss: 0.10424 | validation loss: 0.10456 | PSNR: 30.953 | Time: 24.6
Epoch: 677 | lr: 0.00241 | training loss: 0.10419 | validation loss: 0.10455 | PSNR: 30.959 | Time: 24.7
Epoch: 678 | lr: 0.00241 | training loss: 0.10411 | validation loss: 0.10448 | PSNR: 31.091 | Time: 24.0
Epoch: 679 | lr: 0.00241 | training loss: 0.10430 | validation loss: 0.10446 | PSNR: 31.099 | Time: 23.9
Epoch: 680 | lr: 0.00241 | training loss: 0.10411 | validation loss: 0.10452 | PSNR: 30.983 | Time: 23.9
Epoch: 681 | lr: 0.00241 | training loss: 0.10439 | validation loss: 0.10447 | PSNR: 31.116 | Time: 23.9
Epoch: 682 | lr: 0.00240 | training loss: 0.10432 | validation loss: 0.10457 | PSNR: 30.849 | Time: 25.6
Epoch: 683 | lr: 0.00240 | training loss: 0.10418 | validation loss: 0.10487 | PSNR: 30.306 | Time: 24.1
Epoch: 684 | lr: 0.00240 | training loss: 0.10476 | validation loss: 0.10506 | PSNR: 30.176 | Time: 23.4
Epoch: 685 | lr: 0.00240 | training loss: 0.10436 | validation loss: 0.10470 | PSNR: 30.674 | Time: 23.8
Epoch: 686 | lr: 0.00240 | training loss: 0.10391 | validation loss: 0.10462 | PSNR: 30.755 | Time: 23.3
Epoch: 687 | lr: 0.00240 | training loss: 0.10420 | validation loss: 0.10448 | PSNR: 31.108 | Time: 26.0
Epoch: 688 | lr: 0.00240 | training loss: 0.10384 | validation loss: 0.10443 | PSNR: 31.162 | Time: 23.4
Epoch: 689 | lr: 0.00240 | training loss: 0.10429 | validation loss: 0.10444 | PSNR: 31.132 | Time: 24.8
Epoch: 690 | lr: 0.00240 | training loss: 0.10446 | validation loss: 0.10448 | PSNR: 31.041 | Time: 25.1
Epoch: 691 | lr: 0.00240 | training loss: 0.10401 | validation loss: 0.10447 | PSNR: 31.085 | Time: 27.2
Epoch: 692 | lr: 0.00240 | training loss: 0.10407 | validation loss: 0.10449 | PSNR: 31.002 | Time: 27.4
Epoch: 693 | lr: 0.00240 | training loss: 0.10499 | validation loss: 0.10457 | PSNR: 30.918 | Time: 26.3
Epoch: 694 | lr: 0.00240 | training loss: 0.10425 | validation loss: 0.10479 | PSNR: 30.490 | Time: 26.7
Epoch: 695 | lr: 0.00240 | training loss: 0.10461 | validation loss: 0.10455 | PSNR: 30.897 | Time: 26.0
Epoch: 696 | lr: 0.00240 | training loss: 0.10421 | validation loss: 0.10445 | PSNR: 31.103 | Time: 26.6
Epoch: 697 | lr: 0.00240 | training loss: 0.10417 | validation loss: 0.10445 | PSNR: 31.086 | Time: 26.2
Epoch: 698 | lr: 0.00240 | training loss: 0.10442 | validation loss: 0.10466 | PSNR: 30.726 | Time: 26.6
Epoch: 699 | lr: 0.00240 | training loss: 0.10434 | validation loss: 0.10453 | PSNR: 30.905 | Time: 27.8
Epoch: 700 | lr: 0.00240 | training loss: 0.10419 | validation loss: 0.10449 | PSNR: 31.022 | Time: 23.5
Epoch: 701 | lr: 0.00240 | training loss: 0.10412 | validation loss: 0.10458 | PSNR: 30.812 | Time: 25.4
Epoch: 702 | lr: 0.00240 | training loss: 0.10442 | validation loss: 0.10451 | PSNR: 30.968 | Time: 23.1
Epoch: 703 | lr: 0.00240 | training loss: 0.10386 | validation loss: 0.10469 | PSNR: 30.698 | Time: 24.4
Epoch: 704 | lr: 0.00240 | training loss: 0.10435 | validation loss: 0.10456 | PSNR: 30.811 | Time: 25.2
Epoch: 705 | lr: 0.00240 | training loss: 0.10378 | validation loss: 0.10442 | PSNR: 31.158 | Time: 25.8
Epoch: 706 | lr: 0.00240 | training loss: 0.10433 | validation loss: 0.10450 | PSNR: 31.028 | Time: 22.8
Epoch: 707 | lr: 0.00240 | training loss: 0.10458 | validation loss: 0.10445 | PSNR: 31.109 | Time: 24.0
Epoch: 708 | lr: 0.00240 | training loss: 0.10404 | validation loss: 0.10446 | PSNR: 31.136 | Time: 25.1
Epoch: 709 | lr: 0.00240 | training loss: 0.10411 | validation loss: 0.10445 | PSNR: 31.126 | Time: 25.4
Epoch: 710 | lr: 0.00240 | training loss: 0.10413 | validation loss: 0.10449 | PSNR: 31.061 | Time: 24.6
Epoch: 711 | lr: 0.00240 | training loss: 0.10398 | validation loss: 0.10452 | PSNR: 30.986 | Time: 23.8
Epoch: 712 | lr: 0.00240 | training loss: 0.10459 | validation loss: 0.10459 | PSNR: 30.786 | Time: 25.4
Epoch: 713 | lr: 0.00240 | training loss: 0.10416 | validation loss: 0.10445 | PSNR: 31.112 | Time: 24.7
Epoch: 714 | lr: 0.00240 | training loss: 0.10406 | validation loss: 0.10446 | PSNR: 31.141 | Time: 23.1
Epoch: 715 | lr: 0.00239 | training loss: 0.10450 | validation loss: 0.10452 | PSNR: 31.020 | Time: 24.0
Epoch: 716 | lr: 0.00239 | training loss: 0.10402 | validation loss: 0.10470 | PSNR: 30.475 | Time: 23.9
Epoch: 717 | lr: 0.00239 | training loss: 0.10421 | validation loss: 0.10447 | PSNR: 31.100 | Time: 24.2
Epoch: 718 | lr: 0.00239 | training loss: 0.10430 | validation loss: 0.10482 | PSNR: 30.579 | Time: 24.9
Epoch: 719 | lr: 0.00239 | training loss: 0.10426 | validation loss: 0.10451 | PSNR: 31.027 | Time: 24.1
Epoch: 720 | lr: 0.00239 | training loss: 0.10407 | validation loss: 0.10455 | PSNR: 30.876 | Time: 25.1
Epoch: 721 | lr: 0.00239 | training loss: 0.10526 | validation loss: 0.10454 | PSNR: 30.905 | Time: 26.3
Epoch: 722 | lr: 0.00239 | training loss: 0.10408 | validation loss: 0.10445 | PSNR: 31.103 | Time: 26.2
Epoch: 723 | lr: 0.00239 | training loss: 0.10376 | validation loss: 0.10445 | PSNR: 31.123 | Time: 26.6
Epoch: 724 | lr: 0.00239 | training loss: 0.10406 | validation loss: 0.10447 | PSNR: 31.068 | Time: 26.5
Epoch: 725 | lr: 0.00239 | training loss: 0.10419 | validation loss: 0.10446 | PSNR: 31.074 | Time: 26.0
Epoch: 726 | lr: 0.00239 | training loss: 0.10406 | validation loss: 0.10452 | PSNR: 30.998 | Time: 26.5
Epoch: 727 | lr: 0.00239 | training loss: 0.10413 | validation loss: 0.10450 | PSNR: 31.006 | Time: 26.3
Epoch: 728 | lr: 0.00239 | training loss: 0.10467 | validation loss: 0.10525 | PSNR: 29.850 | Time: 26.5
Epoch: 729 | lr: 0.00239 | training loss: 0.10484 | validation loss: 0.10475 | PSNR: 30.779 | Time: 26.9
Epoch: 730 | lr: 0.00239 | training loss: 0.10404 | validation loss: 0.10451 | PSNR: 30.993 | Time: 25.4
Epoch: 731 | lr: 0.00239 | training loss: 0.10449 | validation loss: 0.10471 | PSNR: 30.818 | Time: 23.5
Epoch: 732 | lr: 0.00239 | training loss: 0.10451 | validation loss: 0.10454 | PSNR: 30.890 | Time: 26.7
Epoch: 733 | lr: 0.00239 | training loss: 0.10443 | validation loss: 0.10460 | PSNR: 30.804 | Time: 24.5
Epoch: 734 | lr: 0.00239 | training loss: 0.10430 | validation loss: 0.10445 | PSNR: 31.121 | Time: 23.7
Epoch: 735 | lr: 0.00239 | training loss: 0.10403 | validation loss: 0.10444 | PSNR: 31.106 | Time: 25.5
Epoch: 736 | lr: 0.00239 | training loss: 0.10383 | validation loss: 0.10447 | PSNR: 31.069 | Time: 24.5
Epoch: 737 | lr: 0.00239 | training loss: 0.10409 | validation loss: 0.10445 | PSNR: 31.143 | Time: 24.2
Epoch: 738 | lr: 0.00239 | training loss: 0.10429 | validation loss: 0.10446 | PSNR: 31.100 | Time: 24.0
Epoch: 739 | lr: 0.00239 | training loss: 0.10427 | validation loss: 0.10449 | PSNR: 31.034 | Time: 23.4
Epoch: 740 | lr: 0.00239 | training loss: 0.10454 | validation loss: 0.10448 | PSNR: 31.041 | Time: 23.9
Epoch: 741 | lr: 0.00239 | training loss: 0.10408 | validation loss: 0.10445 | PSNR: 31.102 | Time: 23.1
Epoch: 742 | lr: 0.00239 | training loss: 0.10401 | validation loss: 0.10448 | PSNR: 31.070 | Time: 23.9
Epoch: 743 | lr: 0.00239 | training loss: 0.10419 | validation loss: 0.10448 | PSNR: 31.065 | Time: 24.3
Epoch: 744 | lr: 0.00239 | training loss: 0.10444 | validation loss: 0.10454 | PSNR: 30.872 | Time: 23.3
Epoch: 745 | lr: 0.00239 | training loss: 0.10430 | validation loss: 0.10446 | PSNR: 31.036 | Time: 24.0
Epoch: 746 | lr: 0.00238 | training loss: 0.10384 | validation loss: 0.10450 | PSNR: 31.045 | Time: 24.2
Epoch: 747 | lr: 0.00238 | training loss: 0.10437 | validation loss: 0.10448 | PSNR: 31.052 | Time: 24.2
Epoch: 748 | lr: 0.00238 | training loss: 0.10377 | validation loss: 0.10444 | PSNR: 31.138 | Time: 24.5
Epoch: 749 | lr: 0.00238 | training loss: 0.10418 | validation loss: 0.10457 | PSNR: 30.885 | Time: 24.1
Epoch: 750 | lr: 0.00238 | training loss: 0.10384 | validation loss: 0.10451 | PSNR: 31.042 | Time: 24.0
Epoch: 751 | lr: 0.00238 | training loss: 0.10462 | validation loss: 0.10515 | PSNR: 29.953 | Time: 26.3
Epoch: 752 | lr: 0.00238 | training loss: 0.10490 | validation loss: 0.10476 | PSNR: 30.675 | Time: 26.5
Epoch: 753 | lr: 0.00238 | training loss: 0.10425 | validation loss: 0.10448 | PSNR: 31.090 | Time: 25.4
Epoch: 754 | lr: 0.00238 | training loss: 0.10425 | validation loss: 0.10446 | PSNR: 31.082 | Time: 26.7
Epoch: 755 | lr: 0.00238 | training loss: 0.10415 | validation loss: 0.10449 | PSNR: 31.074 | Time: 27.3
Epoch: 756 | lr: 0.00238 | training loss: 0.10447 | validation loss: 0.10449 | PSNR: 31.061 | Time: 26.4
Epoch: 757 | lr: 0.00238 | training loss: 0.10443 | validation loss: 0.10468 | PSNR: 30.534 | Time: 25.9
Epoch: 758 | lr: 0.00238 | training loss: 0.10425 | validation loss: 0.10447 | PSNR: 31.090 | Time: 25.9
Epoch: 759 | lr: 0.00238 | training loss: 0.10431 | validation loss: 0.10444 | PSNR: 31.140 | Time: 26.8
Epoch: 760 | lr: 0.00238 | training loss: 0.10416 | validation loss: 0.10452 | PSNR: 30.992 | Time: 24.5
Epoch: 761 | lr: 0.00238 | training loss: 0.10423 | validation loss: 0.10445 | PSNR: 31.089 | Time: 25.1
Epoch: 762 | lr: 0.00238 | training loss: 0.10421 | validation loss: 0.10452 | PSNR: 30.980 | Time: 25.2
Epoch: 763 | lr: 0.00238 | training loss: 0.10417 | validation loss: 0.10459 | PSNR: 30.926 | Time: 26.0
Epoch: 764 | lr: 0.00238 | training loss: 0.10399 | validation loss: 0.10448 | PSNR: 31.093 | Time: 23.8
Epoch: 765 | lr: 0.00238 | training loss: 0.10415 | validation loss: 0.10446 | PSNR: 31.109 | Time: 24.7
Epoch: 766 | lr: 0.00238 | training loss: 0.10423 | validation loss: 0.10458 | PSNR: 30.835 | Time: 23.8
Epoch: 767 | lr: 0.00238 | training loss: 0.10414 | validation loss: 0.10442 | PSNR: 31.183 | Time: 23.5
Epoch: 768 | lr: 0.00238 | training loss: 0.10428 | validation loss: 0.10452 | PSNR: 30.933 | Time: 23.6
Epoch: 769 | lr: 0.00238 | training loss: 0.10387 | validation loss: 0.10446 | PSNR: 31.118 | Time: 24.5
Epoch: 770 | lr: 0.00238 | training loss: 0.10405 | validation loss: 0.10442 | PSNR: 31.197 | Time: 24.7
Epoch: 771 | lr: 0.00238 | training loss: 0.10413 | validation loss: 0.10449 | PSNR: 31.002 | Time: 24.0
Epoch: 772 | lr: 0.00238 | training loss: 0.10427 | validation loss: 0.10452 | PSNR: 30.933 | Time: 24.3
Epoch: 773 | lr: 0.00238 | training loss: 0.10460 | validation loss: 0.10468 | PSNR: 30.581 | Time: 24.2
Epoch: 774 | lr: 0.00238 | training loss: 0.10400 | validation loss: 0.10453 | PSNR: 30.935 | Time: 26.8
Epoch: 775 | lr: 0.00238 | training loss: 0.10441 | validation loss: 0.10447 | PSNR: 31.074 | Time: 24.1
Epoch: 776 | lr: 0.00237 | training loss: 0.10438 | validation loss: 0.10445 | PSNR: 31.138 | Time: 23.8
Epoch: 777 | lr: 0.00237 | training loss: 0.10432 | validation loss: 0.10454 | PSNR: 30.954 | Time: 24.5
Epoch: 778 | lr: 0.00237 | training loss: 0.10442 | validation loss: 0.10448 | PSNR: 31.090 | Time: 24.4
Epoch: 779 | lr: 0.00237 | training loss: 0.10419 | validation loss: 0.10441 | PSNR: 31.206 | Time: 24.7
Epoch: 780 | lr: 0.00237 | training loss: 0.10409 | validation loss: 0.10470 | PSNR: 30.551 | Time: 26.8
Epoch: 781 | lr: 0.00237 | training loss: 0.10442 | validation loss: 0.10476 | PSNR: 30.414 | Time: 26.2
Epoch: 782 | lr: 0.00237 | training loss: 0.10410 | validation loss: 0.10447 | PSNR: 31.062 | Time: 26.7
Epoch: 783 | lr: 0.00237 | training loss: 0.10389 | validation loss: 0.10454 | PSNR: 30.947 | Time: 26.3
Epoch: 784 | lr: 0.00237 | training loss: 0.10437 | validation loss: 0.10449 | PSNR: 31.064 | Time: 26.8
Epoch: 785 | lr: 0.00237 | training loss: 0.10425 | validation loss: 0.10452 | PSNR: 31.014 | Time: 27.1
Epoch: 786 | lr: 0.00237 | training loss: 0.10469 | validation loss: 0.10470 | PSNR: 30.587 | Time: 26.1
Epoch: 787 | lr: 0.00237 | training loss: 0.10416 | validation loss: 0.10473 | PSNR: 30.576 | Time: 28.3
Epoch: 788 | lr: 0.00237 | training loss: 0.10419 | validation loss: 0.10441 | PSNR: 31.151 | Time: 26.5
Epoch: 789 | lr: 0.00237 | training loss: 0.10439 | validation loss: 0.10448 | PSNR: 31.089 | Time: 24.2
Epoch: 790 | lr: 0.00237 | training loss: 0.10416 | validation loss: 0.10469 | PSNR: 30.450 | Time: 25.1
Epoch: 791 | lr: 0.00237 | training loss: 0.10432 | validation loss: 0.10467 | PSNR: 30.617 | Time: 24.7
Epoch: 792 | lr: 0.00237 | training loss: 0.10433 | validation loss: 0.10453 | PSNR: 30.955 | Time: 24.6
Epoch: 793 | lr: 0.00237 | training loss: 0.10434 | validation loss: 0.10443 | PSNR: 31.133 | Time: 22.8
Epoch: 794 | lr: 0.00237 | training loss: 0.10443 | validation loss: 0.10514 | PSNR: 29.981 | Time: 24.0
Epoch: 795 | lr: 0.00237 | training loss: 0.10504 | validation loss: 0.10485 | PSNR: 30.376 | Time: 24.5
Epoch: 796 | lr: 0.00237 | training loss: 0.10438 | validation loss: 0.10457 | PSNR: 31.014 | Time: 23.4
Epoch: 797 | lr: 0.00237 | training loss: 0.10462 | validation loss: 0.10482 | PSNR: 30.833 | Time: 23.8
Epoch: 798 | lr: 0.00237 | training loss: 0.10427 | validation loss: 0.10452 | PSNR: 31.028 | Time: 24.9
Epoch: 799 | lr: 0.00237 | training loss: 0.10442 | validation loss: 0.10450 | PSNR: 31.019 | Time: 24.7
Epoch: 800 | lr: 0.00237 | training loss: 0.10426 | validation loss: 0.10451 | PSNR: 31.031 | Time: 25.6
Epoch: 801 | lr: 0.00237 | training loss: 0.10414 | validation loss: 0.10445 | PSNR: 31.124 | Time: 24.2
Epoch: 802 | lr: 0.00237 | training loss: 0.10432 | validation loss: 0.10442 | PSNR: 31.149 | Time: 23.0
Epoch: 803 | lr: 0.00237 | training loss: 0.10420 | validation loss: 0.10448 | PSNR: 30.997 | Time: 25.2
Epoch: 804 | lr: 0.00237 | training loss: 0.10410 | validation loss: 0.10442 | PSNR: 31.202 | Time: 24.0
Epoch: 805 | lr: 0.00236 | training loss: 0.10466 | validation loss: 0.10444 | PSNR: 31.087 | Time: 25.1
Epoch: 806 | lr: 0.00236 | training loss: 0.10448 | validation loss: 0.10446 | PSNR: 31.097 | Time: 24.1
Epoch: 807 | lr: 0.00236 | training loss: 0.10419 | validation loss: 0.10443 | PSNR: 31.148 | Time: 24.0
Epoch: 808 | lr: 0.00236 | training loss: 0.10398 | validation loss: 0.10443 | PSNR: 31.144 | Time: 26.1
Epoch: 809 | lr: 0.00236 | training loss: 0.10403 | validation loss: 0.10445 | PSNR: 31.139 | Time: 25.3
Epoch: 810 | lr: 0.00236 | training loss: 0.10439 | validation loss: 0.10451 | PSNR: 30.880 | Time: 26.1
Epoch: 811 | lr: 0.00236 | training loss: 0.10447 | validation loss: 0.10467 | PSNR: 30.728 | Time: 26.9
Epoch: 812 | lr: 0.00236 | training loss: 0.10435 | validation loss: 0.10449 | PSNR: 31.048 | Time: 26.5
Epoch: 813 | lr: 0.00236 | training loss: 0.10480 | validation loss: 0.10452 | PSNR: 31.023 | Time: 26.8
Epoch: 814 | lr: 0.00236 | training loss: 0.10383 | validation loss: 0.10445 | PSNR: 31.087 | Time: 25.4
Epoch: 815 | lr: 0.00236 | training loss: 0.10396 | validation loss: 0.10442 | PSNR: 31.159 | Time: 27.2
Epoch: 816 | lr: 0.00236 | training loss: 0.10421 | validation loss: 0.10446 | PSNR: 31.017 | Time: 26.3
Epoch: 817 | lr: 0.00236 | training loss: 0.10429 | validation loss: 0.10443 | PSNR: 31.113 | Time: 26.6
Epoch: 818 | lr: 0.00236 | training loss: 0.10471 | validation loss: 0.10507 | PSNR: 30.053 | Time: 25.7
Epoch: 819 | lr: 0.00236 | training loss: 0.10416 | validation loss: 0.10446 | PSNR: 31.081 | Time: 23.9
Epoch: 820 | lr: 0.00236 | training loss: 0.10440 | validation loss: 0.10449 | PSNR: 31.042 | Time: 24.5
Epoch: 821 | lr: 0.00236 | training loss: 0.10459 | validation loss: 0.10452 | PSNR: 30.966 | Time: 24.3
Epoch: 822 | lr: 0.00236 | training loss: 0.10427 | validation loss: 0.10464 | PSNR: 30.723 | Time: 24.0
Epoch: 823 | lr: 0.00236 | training loss: 0.10445 | validation loss: 0.10449 | PSNR: 31.033 | Time: 23.8
Epoch: 824 | lr: 0.00236 | training loss: 0.10444 | validation loss: 0.10444 | PSNR: 31.120 | Time: 23.7
Epoch: 825 | lr: 0.00236 | training loss: 0.10418 | validation loss: 0.10451 | PSNR: 31.009 | Time: 24.3
Epoch: 826 | lr: 0.00236 | training loss: 0.10374 | validation loss: 0.10458 | PSNR: 30.787 | Time: 24.6
Epoch: 827 | lr: 0.00236 | training loss: 0.10412 | validation loss: 0.10443 | PSNR: 31.166 | Time: 26.0
Epoch: 828 | lr: 0.00236 | training loss: 0.10424 | validation loss: 0.10443 | PSNR: 31.157 | Time: 25.2
Epoch: 829 | lr: 0.00236 | training loss: 0.10447 | validation loss: 0.10487 | PSNR: 30.435 | Time: 24.3
Epoch: 830 | lr: 0.00236 | training loss: 0.10434 | validation loss: 0.10446 | PSNR: 31.107 | Time: 24.6
Epoch: 831 | lr: 0.00236 | training loss: 0.10396 | validation loss: 0.10449 | PSNR: 31.126 | Time: 23.3
Epoch: 832 | lr: 0.00236 | training loss: 0.10417 | validation loss: 0.10450 | PSNR: 30.971 | Time: 24.9
Epoch: 833 | lr: 0.00235 | training loss: 0.10434 | validation loss: 0.10445 | PSNR: 31.113 | Time: 24.2
Epoch: 834 | lr: 0.00235 | training loss: 0.10410 | validation loss: 0.10447 | PSNR: 31.093 | Time: 25.9
Epoch: 835 | lr: 0.00235 | training loss: 0.10419 | validation loss: 0.10455 | PSNR: 30.862 | Time: 23.9
Epoch: 836 | lr: 0.00235 | training loss: 0.10424 | validation loss: 0.10450 | PSNR: 30.925 | Time: 23.3
Epoch: 837 | lr: 0.00235 | training loss: 0.10420 | validation loss: 0.10531 | PSNR: 29.665 | Time: 24.4
Epoch: 838 | lr: 0.00235 | training loss: 0.10454 | validation loss: 0.10507 | PSNR: 30.477 | Time: 24.9
Epoch: 839 | lr: 0.00235 | training loss: 0.10401 | validation loss: 0.10444 | PSNR: 31.154 | Time: 26.5
Epoch: 840 | lr: 0.00235 | training loss: 0.10433 | validation loss: 0.10442 | PSNR: 31.175 | Time: 26.8
Epoch: 841 | lr: 0.00235 | training loss: 0.10373 | validation loss: 0.10450 | PSNR: 31.008 | Time: 26.6
Epoch: 842 | lr: 0.00235 | training loss: 0.10436 | validation loss: 0.10448 | PSNR: 31.049 | Time: 26.9
Epoch: 843 | lr: 0.00235 | training loss: 0.10403 | validation loss: 0.10446 | PSNR: 31.039 | Time: 26.2
Epoch: 844 | lr: 0.00235 | training loss: 0.10426 | validation loss: 0.10445 | PSNR: 31.107 | Time: 25.7
Epoch: 845 | lr: 0.00235 | training loss: 0.10441 | validation loss: 0.10440 | PSNR: 31.206 | Time: 25.7
Epoch: 846 | lr: 0.00235 | training loss: 0.10425 | validation loss: 0.10443 | PSNR: 31.171 | Time: 26.4
Epoch: 847 | lr: 0.00235 | training loss: 0.10459 | validation loss: 0.10458 | PSNR: 30.959 | Time: 25.9
Epoch: 848 | lr: 0.00235 | training loss: 0.10424 | validation loss: 0.10451 | PSNR: 30.954 | Time: 25.3
Epoch: 849 | lr: 0.00235 | training loss: 0.10451 | validation loss: 0.10442 | PSNR: 31.178 | Time: 23.4
Epoch: 850 | lr: 0.00235 | training loss: 0.10426 | validation loss: 0.10442 | PSNR: 31.170 | Time: 23.6
Epoch: 851 | lr: 0.00235 | training loss: 0.10424 | validation loss: 0.10446 | PSNR: 31.074 | Time: 23.7
Epoch: 852 | lr: 0.00235 | training loss: 0.10429 | validation loss: 0.10450 | PSNR: 30.956 | Time: 26.3
Epoch: 853 | lr: 0.00235 | training loss: 0.10441 | validation loss: 0.10446 | PSNR: 31.089 | Time: 23.5
Epoch: 854 | lr: 0.00235 | training loss: 0.10362 | validation loss: 0.10446 | PSNR: 31.062 | Time: 24.5
Epoch: 855 | lr: 0.00235 | training loss: 0.10444 | validation loss: 0.10448 | PSNR: 31.030 | Time: 23.0
Epoch: 856 | lr: 0.00235 | training loss: 0.10460 | validation loss: 0.10443 | PSNR: 31.135 | Time: 23.7
Epoch: 857 | lr: 0.00235 | training loss: 0.10401 | validation loss: 0.10498 | PSNR: 30.186 | Time: 24.6
Epoch: 858 | lr: 0.00235 | training loss: 0.10431 | validation loss: 0.10458 | PSNR: 30.894 | Time: 24.9
Epoch: 859 | lr: 0.00235 | training loss: 0.10408 | validation loss: 0.10506 | PSNR: 30.132 | Time: 25.5
Epoch: 860 | lr: 0.00234 | training loss: 0.10464 | validation loss: 0.10459 | PSNR: 30.853 | Time: 24.1
Epoch: 861 | lr: 0.00234 | training loss: 0.10391 | validation loss: 0.10448 | PSNR: 31.093 | Time: 25.4
Epoch: 862 | lr: 0.00234 | training loss: 0.10440 | validation loss: 0.10461 | PSNR: 30.762 | Time: 22.7
Epoch: 863 | lr: 0.00234 | training loss: 0.10418 | validation loss: 0.10444 | PSNR: 31.137 | Time: 24.2
Epoch: 864 | lr: 0.00234 | training loss: 0.10398 | validation loss: 0.10448 | PSNR: 31.141 | Time: 23.4
Epoch: 865 | lr: 0.00234 | training loss: 0.10411 | validation loss: 0.10448 | PSNR: 31.060 | Time: 24.6
Epoch: 866 | lr: 0.00234 | training loss: 0.10440 | validation loss: 0.10447 | PSNR: 31.023 | Time: 24.4
Epoch: 867 | lr: 0.00234 | training loss: 0.10439 | validation loss: 0.10444 | PSNR: 31.135 | Time: 23.1
Epoch: 868 | lr: 0.00234 | training loss: 0.10444 | validation loss: 0.10448 | PSNR: 31.016 | Time: 25.9
Epoch: 869 | lr: 0.00234 | training loss: 0.10393 | validation loss: 0.10442 | PSNR: 31.181 | Time: 26.9
Epoch: 870 | lr: 0.00234 | training loss: 0.10399 | validation loss: 0.10442 | PSNR: 31.142 | Time: 27.2
Epoch: 871 | lr: 0.00234 | training loss: 0.10403 | validation loss: 0.10444 | PSNR: 31.122 | Time: 26.2
Epoch: 872 | lr: 0.00234 | training loss: 0.10450 | validation loss: 0.10445 | PSNR: 31.138 | Time: 26.2
Epoch: 873 | lr: 0.00234 | training loss: 0.10422 | validation loss: 0.10442 | PSNR: 31.119 | Time: 27.5
Epoch: 874 | lr: 0.00234 | training loss: 0.10403 | validation loss: 0.10443 | PSNR: 31.109 | Time: 25.6
Epoch: 875 | lr: 0.00234 | training loss: 0.10451 | validation loss: 0.10452 | PSNR: 30.940 | Time: 26.4
Epoch: 876 | lr: 0.00234 | training loss: 0.10447 | validation loss: 0.10459 | PSNR: 30.735 | Time: 27.0
Epoch: 877 | lr: 0.00234 | training loss: 0.10403 | validation loss: 0.10445 | PSNR: 31.065 | Time: 25.7
Epoch: 878 | lr: 0.00234 | training loss: 0.10447 | validation loss: 0.10447 | PSNR: 31.076 | Time: 23.9
Epoch: 879 | lr: 0.00234 | training loss: 0.10426 | validation loss: 0.10448 | PSNR: 30.988 | Time: 24.0
Epoch: 880 | lr: 0.00234 | training loss: 0.10410 | validation loss: 0.10490 | PSNR: 30.531 | Time: 26.2
Epoch: 881 | lr: 0.00234 | training loss: 0.10494 | validation loss: 0.10543 | PSNR: 29.745 | Time: 25.1
Epoch: 882 | lr: 0.00234 | training loss: 0.10461 | validation loss: 0.10458 | PSNR: 30.885 | Time: 24.2
Epoch: 883 | lr: 0.00234 | training loss: 0.10422 | validation loss: 0.10447 | PSNR: 31.120 | Time: 25.6
Epoch: 884 | lr: 0.00234 | training loss: 0.10428 | validation loss: 0.10446 | PSNR: 31.119 | Time: 23.9
Epoch: 885 | lr: 0.00234 | training loss: 0.10401 | validation loss: 0.10443 | PSNR: 31.145 | Time: 23.1
Epoch: 886 | lr: 0.00234 | training loss: 0.10400 | validation loss: 0.10443 | PSNR: 31.133 | Time: 23.9
Epoch: 887 | lr: 0.00233 | training loss: 0.10425 | validation loss: 0.10442 | PSNR: 31.161 | Time: 24.4
Epoch: 888 | lr: 0.00233 | training loss: 0.10439 | validation loss: 0.10443 | PSNR: 31.142 | Time: 23.9
Epoch: 889 | lr: 0.00233 | training loss: 0.10431 | validation loss: 0.10440 | PSNR: 31.163 | Time: 24.4
Epoch: 890 | lr: 0.00233 | training loss: 0.10435 | validation loss: 0.10449 | PSNR: 30.975 | Time: 24.2
Epoch: 891 | lr: 0.00233 | training loss: 0.10424 | validation loss: 0.10444 | PSNR: 31.106 | Time: 24.7
Epoch: 892 | lr: 0.00233 | training loss: 0.10414 | validation loss: 0.10439 | PSNR: 31.174 | Time: 24.6
Epoch: 893 | lr: 0.00233 | training loss: 0.10426 | validation loss: 0.10441 | PSNR: 31.153 | Time: 24.2
Epoch: 894 | lr: 0.00233 | training loss: 0.10414 | validation loss: 0.10442 | PSNR: 31.164 | Time: 24.2
Epoch: 895 | lr: 0.00233 | training loss: 0.10406 | validation loss: 0.10447 | PSNR: 31.066 | Time: 24.4
Epoch: 896 | lr: 0.00233 | training loss: 0.10459 | validation loss: 0.10466 | PSNR: 30.631 | Time: 23.6
Epoch: 897 | lr: 0.00233 | training loss: 0.10453 | validation loss: 0.10461 | PSNR: 30.885 | Time: 26.0
Epoch: 898 | lr: 0.00233 | training loss: 0.10417 | validation loss: 0.10444 | PSNR: 31.096 | Time: 26.7
Epoch: 899 | lr: 0.00233 | training loss: 0.10413 | validation loss: 0.10443 | PSNR: 31.105 | Time: 26.7
Epoch: 900 | lr: 0.00233 | training loss: 0.10397 | validation loss: 0.10443 | PSNR: 31.134 | Time: 26.6
Epoch: 901 | lr: 0.00233 | training loss: 0.10413 | validation loss: 0.10442 | PSNR: 31.168 | Time: 26.5
Epoch: 902 | lr: 0.00233 | training loss: 0.10427 | validation loss: 0.10447 | PSNR: 31.082 | Time: 27.0
Epoch: 903 | lr: 0.00233 | training loss: 0.10430 | validation loss: 0.10449 | PSNR: 31.058 | Time: 25.9
